tranco_rank,root_domain,discovered_name,dns_status,answer_type,resolved_value
933231,green-tag.io,dash.green-tag.io,NOERROR,CNAME,d3kacie3x2f9ew.cloudfront.net.
194746,amag.ch,qas.eparts.partnernet.amag.ch,NOERROR,CNAME,qas.eparts.partnernet.amag.ch.test.amcs-nw.ch.
194746,amag.ch,begleitpersonpackage.events.amag.ch,NOERROR,CNAME,evenito.site.
194746,amag.ch,2f31-77d8.amaglive.amag.ch,NOERROR,CNAME,evenito.site.
194746,amag.ch,dealersearch.t01.amag.ch,NOERROR,CNAME,t01.amag.ch.
194746,amag.ch,cuche.sef.events.amag.ch,NOERROR,CNAME,evenito.site.
194746,amag.ch,www.acadeymdiplomfeier2025.events.amag.ch,NOERROR,CNAME,evenito.site.
194746,amag.ch,vertrag.amag.ch,NOERROR,A,193.14.90.203
194746,amag.ch,www.kriens.amag.ch,NOERROR,CNAME,amag.spectra.io.
194746,amag.ch,www.aqcdomainimperial.events.amag.ch,NOERROR,CNAME,evenito.site.
194746,amag.ch,www.2d9b-1329.events.amag.ch,NOERROR,CNAME,evenito.site.
683682,deleondental.com,tr.deleondental.com,NOERROR,A,104.21.66.9
683682,deleondental.com,cpcalendars.deleondental.com,NOERROR,A,104.21.66.9
683682,deleondental.com,cpanel.deleondental.com,NOERROR,A,172.67.154.121
683682,deleondental.com,autodiscover.deleondental.com,NOERROR,A,172.67.154.121
683682,deleondental.com,www.tr.deleondental.com,NOERROR,A,172.67.154.121
683682,deleondental.com,mail.deleondental.com,NOERROR,A,104.21.66.9
683682,deleondental.com,cpcontacts.deleondental.com,NOERROR,A,104.21.66.9
683682,deleondental.com,webdisk.deleondental.com,NOERROR,A,104.21.66.9
683682,deleondental.com,webmail.deleondental.com,NOERROR,A,104.21.66.9
683682,deleondental.com,www.deleondental.com,NOERROR,A,104.21.66.9
241759,9mbr.com,socket-go.9mbr.com,NOERROR,A,103.249.162.16
241759,9mbr.com,kdnimg.9mbr.com,NOERROR,A,103.249.161.69
241759,9mbr.com,validate.9mbr.com,NOERROR,A,103.5.47.170
241759,9mbr.com,email-portal.9mbr.com,NOERROR,A,103.249.161.69
241759,9mbr.com,images.9mbr.com,NOERROR,A,103.249.161.69
241759,9mbr.com,images-int.9mbr.com,NOERROR,A,103.249.161.69
241759,9mbr.com,email-portal-dev.9mbr.com,NOERROR,A,103.249.161.69
241759,9mbr.com,picsur.9mbr.com,NOERROR,A,103.249.161.69
698547,macapp.cc,aomenzuidadeduchang.ag.macapp.cc,NOERROR,A,157.90.33.73
698547,macapp.cc,weidezuqiutuijiandengweidebocai.qq.macapp.cc,NOERROR,A,157.90.33.74
698547,macapp.cc,zuqiuwangzixun.baidu.macapp.cc,NOERROR,A,157.90.33.73
698547,macapp.cc,bocaichu.360.macapp.cc,NOERROR,A,157.90.33.74
698547,macapp.cc,lanqiujishibifen.qq.macapp.cc,NOERROR,A,157.90.33.74
698547,macapp.cc,baijialechangjianzoushitu.qq.macapp.cc,NOERROR,A,157.90.33.74
698547,macapp.cc,xianjinqipaidubowang.360.macapp.cc,NOERROR,A,157.90.33.73
698547,macapp.cc,huangguanxianjinwang500.qq.macapp.cc,NOERROR,A,157.90.33.73
698547,macapp.cc,guojixiangqirumen1.qq.macapp.cc,NOERROR,A,157.90.33.73
698547,macapp.cc,jiangsuticaiqiweishuguize.qq.macapp.cc,NOERROR,A,157.90.33.73
154309,m-i.kr,m.m-i.kr,NOERROR,A,121.125.77.237
154309,m-i.kr,sfgysl.m-i.kr,NOERROR,CNAME,s.dnsdelegation.io.
154309,m-i.kr,www.m-i.kr,NOERROR,A,121.125.77.237
154309,m-i.kr,cdn.m-i.kr,NOERROR,CNAME,ndsoft01.ecn.cdn.infralab.net.
154309,m-i.kr,mail.m-i.kr,NOERROR,CNAME,wm01.mailplug.com.
911455,matten.center,www.matten.center,NOERROR,A,162.159.135.42
236101,vocaloid.com,dev-net.vocaloid.com,NOERROR,CNAME,d3gnc4tkx4fj3q.cloudfront.net.
236101,vocaloid.com,vcs-dev2-alb.vocaloid.com,NOERROR,CNAME,vcs-dl-dev2-alb-202305-353097221.ap-northeast-1.elb.amazonaws.com.
236101,vocaloid.com,net.vocaloid.com,NOERROR,CNAME,vcs-web-364978039.ap-northeast-1.elb.amazonaws.com.
236101,vocaloid.com,vcs-dev2.vocaloid.com,NOERROR,CNAME,d110kzyzm4rkrr.cloudfront.net.
236101,vocaloid.com,api-net.vocaloid.com,NOERROR,CNAME,vcs-api-1534180655.ap-northeast-1.elb.amazonaws.com.
236101,vocaloid.com,dev-net-alb.vocaloid.com,NOERROR,CNAME,vcs-security-alb-2137347594.ap-northeast-1.elb.amazonaws.com.
236101,vocaloid.com,vcs-dev1-alb.vocaloid.com,NOERROR,CNAME,vcs-dl-dev-upgrade-alb-849898034.ap-northeast-1.elb.amazonaws.com.
236101,vocaloid.com,vcs-dev1.vocaloid.com,NOERROR,CNAME,dxn4halozm3fp.cloudfront.net.
236101,vocaloid.com,www-alb.vocaloid.com,NOERROR,CNAME,vcs-subdomain-alb-413228499.ap-northeast-1.elb.amazonaws.com.
236101,vocaloid.com,rsc-net.vocaloid.com,NOERROR,A,13.33.67.38
769680,cocinatop.com,yoirecetasnavidad.cocinatop.com,NOERROR,A,13.32.241.38
769680,cocinatop.com,www.cocinatop.com,NOERROR,A,13.35.93.31
769680,cocinatop.com,yoirecetasdiarias.cocinatop.com,NOERROR,A,13.33.67.116
769680,cocinatop.com,home.cocinatop.com,NOERROR,A,52.85.31.77
769680,cocinatop.com,promo.cocinatop.com,NOERROR,A,18.238.49.78
769680,cocinatop.com,site.cocinatop.com,NOERROR,CNAME,d31mxaoqcmjyi1.cloudfront.net.
769680,cocinatop.com,yoirosconreyes.cocinatop.com,NOERROR,A,99.84.234.26
196477,freshxxxflash.com,www.freshxxxflash.com,NOERROR,A,185.213.91.10
136539,airtime2cash.com,www.safe.airtime2cash.com,NOERROR,A,198.54.116.119
136539,airtime2cash.com,xapi.airtime2cash.com,NOERROR,A,159.198.43.199
136539,airtime2cash.com,www.pay.airtime2cash.com,NOERROR,CNAME,pay.airtime2cash.com.
136539,airtime2cash.com,www.app.airtime2cash.com,NOERROR,A,198.54.116.119
136539,airtime2cash.com,xxapi.airtime2cash.com,NOERROR,A,159.198.43.199
136539,airtime2cash.com,pay.airtime2cash.com,NOERROR,A,153.92.9.236
136539,airtime2cash.com,safe.airtime2cash.com,NOERROR,A,198.54.116.119
136539,airtime2cash.com,portal.airtime2cash.com,NOERROR,A,198.54.116.119
136539,airtime2cash.com,mail.airtime2cash.com,NOERROR,A,198.54.116.119
136539,airtime2cash.com,www.airtime2cash.com,NOERROR,CNAME,airtime2cash.com.
74268,vprognoze.ru,www.vprognoze.ru,NOERROR,A,185.169.155.66
74268,vprognoze.ru,api.vprognoze.ru,NOERROR,A,185.169.155.67
74268,vprognoze.ru,mail.vprognoze.ru,NOERROR,A,5.182.227.251
74268,vprognoze.ru,cdn.vprognoze.ru,NOERROR,CNAME,9089cd64174097d2.topology.gslb.yccdn.ru.
74268,vprognoze.ru,promoratings.vprognoze.ru,NOERROR,A,172.67.184.95
74268,vprognoze.ru,analytics.vprognoze.ru,NOERROR,A,5.182.227.252
74268,vprognoze.ru,1ws.vprognoze.ru,NOERROR,A,5.182.227.248
74268,vprognoze.ru,srv121.vprognoze.ru,NOERROR,A,5.182.227.251
74268,vprognoze.ru,0ws.vprognoze.ru,NOERROR,A,5.182.227.248
557124,dante-research.com,test-calls.dante-research.com,NOERROR,A,188.225.74.72
557124,dante-research.com,www.logger.dante-research.com,NOERROR,A,85.239.39.21
557124,dante-research.com,cdn.dante-research.com,NOERROR,A,77.222.40.170
557124,dante-research.com,edu.dante-research.com,NOERROR,A,176.57.65.121
557124,dante-research.com,logger.dante-research.com,NOERROR,A,85.239.39.21
557124,dante-research.com,calls.dante-research.com,NOERROR,A,188.225.74.72
557124,dante-research.com,www.edu.dante-research.com,NOERROR,A,176.57.65.121
557124,dante-research.com,partners.dante-research.com,NOERROR,A,77.222.40.170
557124,dante-research.com,ads.dante-research.com,NOERROR,A,188.225.74.72
557124,dante-research.com,www.rotator.dante-research.com,NOERROR,A,92.53.97.192
886876,riseagainsthunger.org,takeaction.riseagainsthunger.org,NOERROR,CNAME,d1l32pj6uy96bl.cloudfront.net.
886876,riseagainsthunger.org,devindia.riseagainsthunger.org,NOERROR,CNAME,wp.wpenginepowered.com.
886876,riseagainsthunger.org,devafrica.riseagainsthunger.org,NOERROR,CNAME,wp.wpenginepowered.com.
886876,riseagainsthunger.org,devitaly.riseagainsthunger.org,NOERROR,CNAME,wp.wpenginepowered.com.
886876,riseagainsthunger.org,cisionone-email.riseagainsthunger.org,NOERROR,CNAME,mailgun.org.
886876,riseagainsthunger.org,italy.riseagainsthunger.org,NOERROR,CNAME,wp.wpenginepowered.com.
886876,riseagainsthunger.org,india.riseagainsthunger.org,NOERROR,A,40.192.64.166
886876,riseagainsthunger.org,sslvpnwest.riseagainsthunger.org,NOERROR,A,98.153.65.110
886876,riseagainsthunger.org,intl.riseagainsthunger.org,NOERROR,A,184.106.55.86
886876,riseagainsthunger.org,devsingapore.riseagainsthunger.org,NOERROR,CNAME,wp.wpenginepowered.com.
224299,rcoko18.ru,post.rcoko18.ru,NOERROR,A,217.14.193.114
224299,rcoko18.ru,tab-gia.web.rcoko18.ru,NOERROR,A,217.14.193.116
224299,rcoko18.ru,vks.rcoko18.ru,NOERROR,CNAME,bbb.rcoko18.ru.
224299,rcoko18.ru,office.it.rcoko18.ru,NOERROR,A,217.14.193.116
224299,rcoko18.ru,cloud.it.rcoko18.ru,NOERROR,A,217.14.193.116
224299,rcoko18.ru,gia.rcoko18.ru,NOERROR,A,217.14.193.116
224299,rcoko18.ru,blanks.rcoko18.ru,NOERROR,A,84.201.243.155
224299,rcoko18.ru,element.rcoko18.ru,NOERROR,A,217.14.193.116
224299,rcoko18.ru,ege.rcoko18.ru,NOERROR,A,217.14.193.116
224299,rcoko18.ru,matrix.it.rcoko18.ru,NOERROR,A,217.14.193.116
780867,flyware.net,www.flyware.net,NOERROR,CNAME,flyware.net.
780867,flyware.net,eloadsheet.flyware.net,NOERROR,CNAME,elswebclientapp.azurewebsites.net.
780867,flyware.net,api.flyware.net,NOERROR,CNAME,elswebapiapp.azurewebsites.net.
780867,flyware.net,jetstar-eloadsheet.flyware.net,NOERROR,CNAME,elswebclientjetstarapp.azurewebsites.net.
780867,flyware.net,jetstar-test-eloadsheet.flyware.net,NOERROR,CNAME,elswebclientjetstartestapp.azurewebsites.net.
780867,flyware.net,dev-api.flyware.net,NOERROR,CNAME,elswebapidevapp.azurewebsites.net.
780867,flyware.net,mykonos.flyware.net,NOERROR,A,217.151.166.10
780867,flyware.net,test-eloadsheet.flyware.net,NOERROR,CNAME,elswebclienttestapp.azurewebsites.net.
780867,flyware.net,test-api.flyware.net,NOERROR,CNAME,elswebapitestapp.azurewebsites.net.
31430,privacytools.com.br,portaldemo.privacytools.com.br,NOERROR,A,104.20.25.241
31430,privacytools.com.br,cdn-demo.privacytools.com.br,NOERROR,A,104.20.25.241
31430,privacytools.com.br,demo.privacytools.com.br,NOERROR,A,104.20.25.241
31430,privacytools.com.br,awsprod.privacytools.com.br,NOERROR,A,172.66.168.243
31430,privacytools.com.br,lgpd.privacytools.com.br,NOERROR,A,172.66.168.243
31430,privacytools.com.br,portal.privacytools.com.br,NOERROR,A,104.20.25.241
31430,privacytools.com.br,academy.privacytools.com.br,NOERROR,A,104.20.25.241
31430,privacytools.com.br,cdn.privacytools.com.br,NOERROR,A,104.20.25.241
31430,privacytools.com.br,www.privacytools.com.br,NOERROR,A,172.66.168.243
31430,privacytools.com.br,materiais.privacytools.com.br,NOERROR,A,172.66.168.243
452545,sexxxhd.com,www.sexxxhd.com,NOERROR,A,149.28.230.239
132432,optioncharts.io,testimonial.optioncharts.io,NOERROR,CNAME,cname.testimonial.to.
132432,optioncharts.io,payments.optioncharts.io,NOERROR,CNAME,hosted-checkout.stripecdn.com.
878347,pizza23okc.com,cpanel.pizza23okc.com,NOERROR,A,104.21.26.77
878347,pizza23okc.com,www.pizza23okc.com,NOERROR,A,104.21.26.77
878347,pizza23okc.com,autodiscover.pizza23okc.com,NOERROR,A,104.21.26.77
878347,pizza23okc.com,cpcontacts.pizza23okc.com,NOERROR,A,104.21.26.77
717395,sharpress.net,www.sharpress.net,NOERROR,A,104.21.91.96
717395,sharpress.net,images.sharpress.net,NOERROR,A,104.21.91.96
637956,bmsg.tokyo,b-board-staging.bmsg.tokyo,NOERROR,A,34.13.122.252
637956,bmsg.tokyo,auth.b-board-develop.bmsg.tokyo,NOERROR,A,199.36.158.100
637956,bmsg.tokyo,b-board-develop.bmsg.tokyo,NOERROR,A,34.149.255.127
637956,bmsg.tokyo,b-board.bmsg.tokyo,NOERROR,A,34.117.21.83
637956,bmsg.tokyo,auth.b-board-staging.bmsg.tokyo,NOERROR,A,199.36.158.100
637956,bmsg.tokyo,www.bmsg.tokyo,NOERROR,A,104.21.17.29
637956,bmsg.tokyo,auth.b-board.bmsg.tokyo,NOERROR,A,199.36.158.100
15134,base44.app,app--todo-manager-1d76f39e.base44.app,NOERROR,CNAME,base44.onrender.com.
15134,base44.app,app--quick-recipes-1a95318e.base44.app,NOERROR,CNAME,base44.onrender.com.
15134,base44.app,app--itinerary-builder-ce1e87bd.base44.app,NOERROR,CNAME,base44.onrender.com.
15134,base44.app,app--recibo-ff65dad1.base44.app,NOERROR,CNAME,base44.onrender.com.
15134,base44.app,www.base44.app,NOERROR,CNAME,base44.onrender.com.
15134,base44.app,app--smart-search-541d5010.base44.app,NOERROR,CNAME,base44.onrender.com.
15134,base44.app,app---df5ba091.base44.app,NOERROR,CNAME,base44.onrender.com.
15134,base44.app,app--artist-studio-crm-7bc6c892.base44.app,NOERROR,CNAME,base44.onrender.com.
15134,base44.app,chat-api.base44.app,NOERROR,CNAME,base44.onrender.com.
15134,base44.app,app--url-text-analyzer-46106ec9.base44.app,NOERROR,CNAME,base44.onrender.com.
289236,netherlandsgenealogy.com,marijnissen.netherlandsgenealogy.com,NOERROR,A,5.254.117.197
289236,netherlandsgenealogy.com,mail.netherlandsgenealogy.com,NOERROR,A,5.254.117.197
289236,netherlandsgenealogy.com,www.netherlandsgenealogy.com,NOERROR,A,5.254.117.197
289236,netherlandsgenealogy.com,ftp.netherlandsgenealogy.com,NOERROR,A,5.254.117.197
289236,netherlandsgenealogy.com,smtp.netherlandsgenealogy.com,NOERROR,A,5.254.117.197
289236,netherlandsgenealogy.com,pop.netherlandsgenealogy.com,NOERROR,A,5.254.117.197
874913,lalikabet66g.com,app.lalikabet66g.com,NOERROR,A,104.21.23.61
874913,lalikabet66g.com,www.lalikabet66g.com,NOERROR,A,172.67.209.115
153837,forfun.com,w.forfun.com,NOERROR,A,127.0.0.1
153837,forfun.com,images.forfun.com,NOERROR,A,104.21.78.91
153837,forfun.com,i.forfun.com,NOERROR,A,172.67.219.20
153837,forfun.com,www.forfun.com,NOERROR,A,127.0.0.1
153837,forfun.com,wallpaper.forfun.com,NOERROR,A,172.67.219.20
89078,as3-2byoptimum.com,test.as3-2byoptimum.com,NOERROR,A,185.14.130.130
89078,as3-2byoptimum.com,test4.as3-2byoptimum.com,NOERROR,A,185.14.130.130
89078,as3-2byoptimum.com,sms-push.as3-2byoptimum.com,NOERROR,A,185.14.130.130
89078,as3-2byoptimum.com,test3.as3-2byoptimum.com,NOERROR,A,185.14.130.130
89078,as3-2byoptimum.com,demo.as3-2byoptimum.com,NOERROR,A,185.14.130.130
89078,as3-2byoptimum.com,test2.as3-2byoptimum.com,NOERROR,A,185.14.130.130
89078,as3-2byoptimum.com,test1.as3-2byoptimum.com,NOERROR,A,185.14.130.130
89078,as3-2byoptimum.com,test5.as3-2byoptimum.com,NOERROR,A,185.14.130.130
832685,tonakaii.com,piclogi.tonakaii.com,NOERROR,A,182.48.49.186
832685,tonakaii.com,develop.tonakaii.com,NOERROR,A,182.48.49.186
832685,tonakaii.com,www.shirokuro.tonakaii.com,NOERROR,CNAME,shirokuro.tonakaii.com.
832685,tonakaii.com,hocuspocus.tonakaii.com,NOERROR,A,182.48.49.186
832685,tonakaii.com,www.piclogi.tonakaii.com,NOERROR,CNAME,piclogi.tonakaii.com.
832685,tonakaii.com,shirokuro.tonakaii.com,NOERROR,A,182.48.49.186
832685,tonakaii.com,www.hocuspocus.tonakaii.com,NOERROR,CNAME,hocuspocus.tonakaii.com.
832685,tonakaii.com,www.soundworks.tonakaii.com,NOERROR,CNAME,soundworks.tonakaii.com.
832685,tonakaii.com,soundworks.tonakaii.com,NOERROR,A,182.48.49.186
832685,tonakaii.com,www.develop.tonakaii.com,NOERROR,CNAME,develop.tonakaii.com.
849074,iws4.co.uk,co.uk.5-10-29-20.iws4.co.uk,NOERROR,A,5.10.29.20
849074,iws4.co.uk,mail.iws4.co.uk,NOERROR,A,194.110.243.201
849074,iws4.co.uk,vps.iws4.co.uk,NOERROR,A,194.110.243.201
849074,iws4.co.uk,www.iws4.co.uk,NOERROR,CNAME,iws4.co.uk.
849074,iws4.co.uk,ns2.iws4.co.uk,NOERROR,A,176.74.19.98
849074,iws4.co.uk,webmail.iws4.co.uk,NOERROR,A,194.110.243.201
849074,iws4.co.uk,ns.iws4.co.uk,NOERROR,A,194.110.243.201
849074,iws4.co.uk,ns1.iws4.co.uk,NOERROR,A,176.74.16.106
845202,simplifier.cloud,pid.simplifier.cloud,NOERROR,A,3.123.240.231
845202,simplifier.cloud,traefik-test-qa.simplifier.cloud,NOERROR,A,18.196.218.179
845202,simplifier.cloud,dns-is.simplifier.cloud,NOERROR,A,3.74.172.129
845202,simplifier.cloud,license-is.simplifier.cloud,NOERROR,A,3.74.172.129
845202,simplifier.cloud,bk-dev.simplifier.cloud,NOERROR,A,3.124.239.117
845202,simplifier.cloud,hako-qa.simplifier.cloud,NOERROR,A,3.122.26.121
845202,simplifier.cloud,mkn.simplifier.cloud,NOERROR,A,18.196.114.99
845202,simplifier.cloud,bowe-qa.simplifier.cloud,NOERROR,A,18.194.64.66
845202,simplifier.cloud,ggew.simplifier.cloud,NOERROR,A,80.158.16.244
845202,simplifier.cloud,pid-qa.simplifier.cloud,NOERROR,A,3.123.240.231
275200,yellowpages.my,www.yellowpages.my,NOERROR,A,104.26.2.22
275200,yellowpages.my,wecare.yellowpages.my,NOERROR,A,172.67.73.236
275200,yellowpages.my,advertiser.yellowpages.my,NOERROR,A,104.26.2.22
275200,yellowpages.my,autodiscover.yellowpages.my,NOERROR,A,58.27.27.7
275200,yellowpages.my,assets.yellowpages.my,NOERROR,A,172.67.73.236
275200,yellowpages.my,api.yellowpages.my,NOERROR,A,172.67.73.236
866507,acas.edu.bd,admin.acas.edu.bd,NOERROR,A,103.157.135.105
472977,ippodotea.com,www.ippodotea.com,NOERROR,A,104.26.3.89
472977,ippodotea.com,account.ippodotea.com,NOERROR,A,172.67.75.81
472977,ippodotea.com,wholesale.ippodotea.com,NOERROR,CNAME,wholesale-shops.shopifyapps.com.
472977,ippodotea.com,images.ippodotea.com,NOERROR,A,104.26.2.89
780928,focuslogicsocialclub.com,www.focuslogicsocialclub.com,NOERROR,CNAME,www.focuslogicsocialclub.com.cdn.hstgr.net.
780928,focuslogicsocialclub.com,www.test-backoffice.focuslogicsocialclub.com,NOERROR,A,104.248.117.175
780928,focuslogicsocialclub.com,www.test-store.focuslogicsocialclub.com,NOERROR,A,104.248.117.175
780928,focuslogicsocialclub.com,test-store.focuslogicsocialclub.com,NOERROR,A,104.248.117.175
780928,focuslogicsocialclub.com,portal.focuslogicsocialclub.com,NOERROR,A,102.214.10.26
780928,focuslogicsocialclub.com,test-backoffice.focuslogicsocialclub.com,NOERROR,A,104.248.117.175
457982,tablein.com,il-pirata-senglea.tablein.com,NOERROR,A,104.26.0.38
457982,tablein.com,smoke-chef-viking.tablein.com,NOERROR,A,172.67.70.39
457982,tablein.com,kinza.tablein.com,NOERROR,A,104.26.0.38
457982,tablein.com,muzikos-klubas-vandenis.tablein.com,NOERROR,A,172.67.70.39
457982,tablein.com,neringa-rooftop-baras.tablein.com,NOERROR,A,104.26.1.38
457982,tablein.com,zest.tablein.com,NOERROR,A,104.26.0.38
457982,tablein.com,guide.tablein.com,NOERROR,A,104.26.1.38
457982,tablein.com,arrivee.tablein.com,NOERROR,A,104.26.0.38
457982,tablein.com,telegrafas.tablein.com,NOERROR,A,104.26.1.38
457982,tablein.com,sues-indian-raja.tablein.com,NOERROR,A,104.26.1.38
995438,yslhandbags.net,wlwxm.yslhandbags.net,NOERROR,A,172.233.219.49
995438,yslhandbags.net,yelqi.yslhandbags.net,NOERROR,A,172.237.146.25
995438,yslhandbags.net,e3q06.yslhandbags.net,NOERROR,A,172.233.219.49
995438,yslhandbags.net,4kcwl.yslhandbags.net,NOERROR,A,172.233.219.78
995438,yslhandbags.net,vhmqm.yslhandbags.net,NOERROR,A,172.233.219.78
995438,yslhandbags.net,cjkb1.yslhandbags.net,NOERROR,A,172.237.146.38
995438,yslhandbags.net,gd.yslhandbags.net,NOERROR,A,172.237.146.25
995438,yslhandbags.net,ewspr.yslhandbags.net,NOERROR,A,172.237.146.25
995438,yslhandbags.net,fsvfh.yslhandbags.net,NOERROR,A,172.237.146.25
995438,yslhandbags.net,uv2pr.yslhandbags.net,NOERROR,A,172.237.146.38
269178,expodat.com,club.expodat.com,NOERROR,CNAME,lb.expodat.com.
269178,expodat.com,old.expodat.com,NOERROR,CNAME,lb.expodat.com.
269178,expodat.com,mai-conf.expodat.com,NOERROR,CNAME,club.expodat.com.
269178,expodat.com,demo6.expodat.com,NOERROR,CNAME,club.expodat.com.
269178,expodat.com,charts.expodat.com,NOERROR,CNAME,lb.expodat.com.
269178,expodat.com,api.ite.expodat.com,NOERROR,CNAME,lb.expocom.online.
269178,expodat.com,sv-sklad.expodat.com,NOERROR,CNAME,lb.expodat.com.
269178,expodat.com,zgexpo.expodat.com,NOERROR,CNAME,club.expodat.com.
269178,expodat.com,harmoniamentis.expodat.com,NOERROR,CNAME,club.expodat.com.
269178,expodat.com,www.expodat.com,NOERROR,A,194.190.0.163
373018,idsjmk.cz,content.idsjmk.cz,NOERROR,CNAME,d2ss9bee5oztm2.cloudfront.net.
373018,idsjmk.cz,mapa.idsjmk.cz,NOERROR,A,85.255.15.250
373018,idsjmk.cz,apc.idsjmk.cz,NOERROR,A,80.211.193.160
373018,idsjmk.cz,eshop.idsjmk.cz,NOERROR,A,192.145.106.9
373018,idsjmk.cz,ondemand.idsjmk.cz,NOERROR,A,81.95.98.139
373018,idsjmk.cz,poseidon2api.idsjmk.cz,NOERROR,CNAME,production-207568051.eu-central-1.elb.amazonaws.com.
373018,idsjmk.cz,jednotky.idsjmk.cz,NOERROR,A,80.211.209.167
373018,idsjmk.cz,kordis.idsjmk.cz,NOERROR,A,85.93.119.137
373018,idsjmk.cz,elp.idsjmk.cz,NOERROR,A,81.2.236.184
373018,idsjmk.cz,poseidon.idsjmk.cz,NOERROR,A,81.95.98.139
891226,remixdesign.app,streamline.remixdesign.app,NOERROR,A,104.21.45.183
891226,remixdesign.app,somno.remixdesign.app,NOERROR,A,172.67.218.29
891226,remixdesign.app,cdn.remixdesign.app,NOERROR,A,104.21.45.183
891226,remixdesign.app,api.remixdesign.app,NOERROR,A,104.21.45.183
891226,remixdesign.app,www.remixdesign.app,NOERROR,A,172.67.218.29
891226,remixdesign.app,link.remixdesign.app,NOERROR,A,172.67.218.29
891226,remixdesign.app,remixicon.remixdesign.app,NOERROR,A,172.67.218.29
245396,cdn-rs.com,ori-media.cdn-rs.com,NOERROR,A,104.18.1.156
245396,cdn-rs.com,csp-media.cdn-rs.com,NOERROR,A,104.18.0.156
245396,cdn-rs.com,ldblncr.cdn-rs.com,NOERROR,A,104.18.0.156
245396,cdn-rs.com,zoo-media.cdn-rs.com,NOERROR,A,104.18.0.156
245396,cdn-rs.com,hos-media.cdn-rs.com,NOERROR,A,104.18.1.156
245396,cdn-rs.com,epi-media.cdn-rs.com,NOERROR,A,104.18.1.156
245396,cdn-rs.com,pgh-media.cdn-rs.com,NOERROR,A,104.18.1.156
245396,cdn-rs.com,kra-media.cdn-rs.com,NOERROR,A,104.18.0.156
245396,cdn-rs.com,shu-media.cdn-rs.com,NOERROR,A,104.18.1.156
245396,cdn-rs.com,mae-media.cdn-rs.com,NOERROR,A,104.18.1.156
510432,afrikasafariurlaub.de,prod.afrikasafariurlaub.de,NOERROR,A,3.126.37.184
510432,afrikasafariurlaub.de,gtm.afrikasafariurlaub.de,NOERROR,CNAME,ghs.googlehosted.com.
510432,afrikasafariurlaub.de,test.afrikasafariurlaub.de,NOERROR,A,18.158.93.15
510432,afrikasafariurlaub.de,www.afrikasafariurlaub.de,NOERROR,CNAME,afrikasafariurlaub.de.
941874,unishost.com,manufacturing.unishost.com,NOERROR,A,74.124.197.76
941874,unishost.com,startups.unishost.com,NOERROR,A,74.124.197.76
941874,unishost.com,lingnan.unishost.com,NOERROR,A,172.67.182.141
941874,unishost.com,education.unishost.com,NOERROR,A,74.124.197.76
941874,unishost.com,internet.unishost.com,NOERROR,A,74.124.197.76
941874,unishost.com,wework.unishost.com,NOERROR,A,74.124.197.76
941874,unishost.com,webmail.unishost.com,NOERROR,A,74.124.197.76
941874,unishost.com,mail.unishost.com,NOERROR,A,74.124.197.76
941874,unishost.com,world-wide-web.unishost.com,NOERROR,A,74.124.197.76
